1469, 'NoneType' object has no attribute 'string'
1474, 'NoneType' object has no attribute 'string'
1427, 'NoneType' object has no attribute 'string'
1438, 'NoneType' object has no attribute 'string'
1462, 'NoneType' object has no attribute 'string'
1436, 'NoneType' object has no attribute 'string'
1439, 'NoneType' object has no attribute 'string'
1431, 'NoneType' object has no attribute 'string'
1440, 'NoneType' object has no attribute 'string'
1461, 'NoneType' object has no attribute 'string'
1415, 'NoneType' object has no attribute 'find_all'
1385, 'NoneType' object has no attribute 'find_all'
1473, 'NoneType' object has no attribute 'string'
1472, 'NoneType' object has no attribute 'string'
1477, 'NoneType' object has no attribute 'string'
1475, 'NoneType' object has no attribute 'string'
1467, 'NoneType' object has no attribute 'string'
1468, 'NoneType' object has no attribute 'string'
1470, 'NoneType' object has no attribute 'string'
1480, 'NoneType' object has no attribute 'string'
1486, 'NoneType' object has no attribute 'string'
1501, 'NoneType' object has no attribute 'string'
1479, 'NoneType' object has no attribute 'string'
1511, 'NoneType' object has no attribute 'string'
1506, 'NoneType' object has no attribute 'string'
1525, 'NoneType' object has no attribute 'string'
1524, 'NoneType' object has no attribute 'string'
1508, 'NoneType' object has no attribute 'string'
1517, 'NoneType' object has no attribute 'string'
1504, 'NoneType' object has no attribute 'string'
1492, 'NoneType' object has no attribute 'string'
1497, 'NoneType' object has no attribute 'string'
1522, 'NoneType' object has no attribute 'string'
1491, 'NoneType' object has no attribute 'string'
1507, 'NoneType' object has no attribute 'string'
1481, 'NoneType' object has no attribute 'string'
1516, 'NoneType' object has no attribute 'string'
1482, 'NoneType' object has no attribute 'string'
1526, 'NoneType' object has no attribute 'string'
1523, 'NoneType' object has no attribute 'string'
1513, 'NoneType' object has no attribute 'string'
1489, 'NoneType' object has no attribute 'string'
1505, 'NoneType' object has no attribute 'string'
1515, 'NoneType' object has no attribute 'string'
1521, 'NoneType' object has no attribute 'string'
1487, 'NoneType' object has no attribute 'string'
1496, 'NoneType' object has no attribute 'string'
1490, 'NoneType' object has no attribute 'string'
1478, 'NoneType' object has no attribute 'string'
1485, 'NoneType' object has no attribute 'string'
1510, 'NoneType' object has no attribute 'string'
1483, 'NoneType' object has no attribute 'string'
1499, 'NoneType' object has no attribute 'string'
1500, 'NoneType' object has no attribute 'string'
1494, 'NoneType' object has no attribute 'string'
1519, 'NoneType' object has no attribute 'string'
1484, 'NoneType' object has no attribute 'string'
1503, 'NoneType' object has no attribute 'string'
1493, 'NoneType' object has no attribute 'string'
1495, 'NoneType' object has no attribute 'string'
1514, 'NoneType' object has no attribute 'string'
1509, 'NoneType' object has no attribute 'string'
1498, 'NoneType' object has no attribute 'string'
1518, 'NoneType' object has no attribute 'string'
1488, 'NoneType' object has no attribute 'string'
1502, 'NoneType' object has no attribute 'string'
1520, 'NoneType' object has no attribute 'string'
1512, 'NoneType' object has no attribute 'string'
1540, 'NoneType' object has no attribute 'string'
1536, 'NoneType' object has no attribute 'string'
1550, 'NoneType' object has no attribute 'string'
1551, 'NoneType' object has no attribute 'string'
1548, 'NoneType' object has no attribute 'string'
1553, 'NoneType' object has no attribute 'string'
1527, 'NoneType' object has no attribute 'string'
1537, 'NoneType' object has no attribute 'string'
1547, 'NoneType' object has no attribute 'string'
1542, 'NoneType' object has no attribute 'string'
1530, 'NoneType' object has no attribute 'string'
1549, 'NoneType' object has no attribute 'string'
1545, 'NoneType' object has no attribute 'string'
1560, 'NoneType' object has no attribute 'string'
1555, 'NoneType' object has no attribute 'string'
1529, 'NoneType' object has no attribute 'string'
1565, 'NoneType' object has no attribute 'string'
1533, 'NoneType' object has no attribute 'string'
1532, 'NoneType' object has no attribute 'string'
1563, 'NoneType' object has no attribute 'string'
1576, 'NoneType' object has no attribute 'string'
1572, 'NoneType' object has no attribute 'string'
1567, 'NoneType' object has no attribute 'string'
1566, 'NoneType' object has no attribute 'string'
1577, 'NoneType' object has no attribute 'string'
1528, 'NoneType' object has no attribute 'string'
1531, 'NoneType' object has no attribute 'string'
1569, 'NoneType' object has no attribute 'string'
1541, 'NoneType' object has no attribute 'string'
1552, 'NoneType' object has no attribute 'string'
1570, 'NoneType' object has no attribute 'string'
1557, 'NoneType' object has no attribute 'string'
1534, 'NoneType' object has no attribute 'string'
1561, 'NoneType' object has no attribute 'string'
1559, 'NoneType' object has no attribute 'string'
1573, 'NoneType' object has no attribute 'string'
1568, 'NoneType' object has no attribute 'string'
1538, 'NoneType' object has no attribute 'string'
1546, 'NoneType' object has no attribute 'string'
1558, 'NoneType' object has no attribute 'string'
1575, 'NoneType' object has no attribute 'string'
1535, 'NoneType' object has no attribute 'string'
1539, 'NoneType' object has no attribute 'string'
1571, 'NoneType' object has no attribute 'string'
1564, 'NoneType' object has no attribute 'string'
1544, 'NoneType' object has no attribute 'string'
1543, 'NoneType' object has no attribute 'string'
1574, 'NoneType' object has no attribute 'string'
1562, 'NoneType' object has no attribute 'string'
1554, 'NoneType' object has no attribute 'string'
1556, 'NoneType' object has no attribute 'string'
1603, 'NoneType' object has no attribute 'string'
1588, 'NoneType' object has no attribute 'string'
1613, 'NoneType' object has no attribute 'string'
1621, 'NoneType' object has no attribute 'string'
1581, 'NoneType' object has no attribute 'string'
1593, 'NoneType' object has no attribute 'string'
1594, 'NoneType' object has no attribute 'string'
1583, 'NoneType' object has no attribute 'string'
1616, 'NoneType' object has no attribute 'string'
1580, 'NoneType' object has no attribute 'string'
1625, 'NoneType' object has no attribute 'string'
1591, 'NoneType' object has no attribute 'string'
1602, 'NoneType' object has no attribute 'string'
1604, 'NoneType' object has no attribute 'string'
1606, 'NoneType' object has no attribute 'string'
1601, 'NoneType' object has no attribute 'string'
1620, 'NoneType' object has no attribute 'string'
1585, 'NoneType' object has no attribute 'string'
1600, 'NoneType' object has no attribute 'string'
1615, 'NoneType' object has no attribute 'string'
1611, 'NoneType' object has no attribute 'string'
1582, 'NoneType' object has no attribute 'string'
1624, 'NoneType' object has no attribute 'string'
1605, 'NoneType' object has no attribute 'string'
1614, 'NoneType' object has no attribute 'string'
1584, 'NoneType' object has no attribute 'string'
1595, 'NoneType' object has no attribute 'string'
1579, 'NoneType' object has no attribute 'string'
1622, 'NoneType' object has no attribute 'string'
1607, 'NoneType' object has no attribute 'string'
1589, 'NoneType' object has no attribute 'string'
1626, 'NoneType' object has no attribute 'string'
1578, 'NoneType' object has no attribute 'string'
1609, 'NoneType' object has no attribute 'string'
1618, 'NoneType' object has no attribute 'string'
1590, 'NoneType' object has no attribute 'string'
1619, 'NoneType' object has no attribute 'string'
1612, 'NoneType' object has no attribute 'string'
1592, 'NoneType' object has no attribute 'string'
1597, 'NoneType' object has no attribute 'string'
1610, 'NoneType' object has no attribute 'string'
1623, 'NoneType' object has no attribute 'string'
1598, 'NoneType' object has no attribute 'string'
1599, 'NoneType' object has no attribute 'string'
1617, 'NoneType' object has no attribute 'string'
1596, 'NoneType' object has no attribute 'string'
1586, 'NoneType' object has no attribute 'string'
1608, 'NoneType' object has no attribute 'string'
1587, 'NoneType' object has no attribute 'string'
1630, 'NoneType' object has no attribute 'string'
1644, 'NoneType' object has no attribute 'string'
1646, 'NoneType' object has no attribute 'string'
1666, 'NoneType' object has no attribute 'string'
1628, 'NoneType' object has no attribute 'string'
1645, 'NoneType' object has no attribute 'string'
1657, 'NoneType' object has no attribute 'string'
1675, 'NoneType' object has no attribute 'string'
1642, 'NoneType' object has no attribute 'string'
1673, 'NoneType' object has no attribute 'string'
1651, 'NoneType' object has no attribute 'string'
1650, 'NoneType' object has no attribute 'string'
1663, 'NoneType' object has no attribute 'string'
1655, 'NoneType' object has no attribute 'string'
1652, 'NoneType' object has no attribute 'string'
1631, 'NoneType' object has no attribute 'string'
1648, 'NoneType' object has no attribute 'string'
1647, 'NoneType' object has no attribute 'string'
1671, 'NoneType' object has no attribute 'string'
1632, 'NoneType' object has no attribute 'string'
1672, 'NoneType' object has no attribute 'string'
1667, 'NoneType' object has no attribute 'string'
1670, 'NoneType' object has no attribute 'string'
1639, 'NoneType' object has no attribute 'string'
1658, 'NoneType' object has no attribute 'string'
1660, 'NoneType' object has no attribute 'string'
1649, 'NoneType' object has no attribute 'string'
1633, 'NoneType' object has no attribute 'string'
1674, 'NoneType' object has no attribute 'string'
1629, 'NoneType' object has no attribute 'string'
1634, 'NoneType' object has no attribute 'string'
1641, 'NoneType' object has no attribute 'string'
1640, 'NoneType' object has no attribute 'string'
1638, 'NoneType' object has no attribute 'string'
1662, 'NoneType' object has no attribute 'string'
1637, 'NoneType' object has no attribute 'string'
1676, 'NoneType' object has no attribute 'string'
1659, 'NoneType' object has no attribute 'string'
1627, 'NoneType' object has no attribute 'string'
1653, 'NoneType' object has no attribute 'string'
1677, 'NoneType' object has no attribute 'string'
1668, 'NoneType' object has no attribute 'string'
1636, 'NoneType' object has no attribute 'string'
1635, 'NoneType' object has no attribute 'string'
1661, 'NoneType' object has no attribute 'string'
1669, 'NoneType' object has no attribute 'string'
1654, 'NoneType' object has no attribute 'string'
1665, 'NoneType' object has no attribute 'string'
1656, 'NoneType' object has no attribute 'string'
1664, 'NoneType' object has no attribute 'string'
1643, 'NoneType' object has no attribute 'string'
1724, 'NoneType' object has no attribute 'string'
1715, 'NoneType' object has no attribute 'string'
1718, 'NoneType' object has no attribute 'string'
1684, 'NoneType' object has no attribute 'string'
1689, 'NoneType' object has no attribute 'string'
1710, 'NoneType' object has no attribute 'string'
1704, 'NoneType' object has no attribute 'string'
1682, 'NoneType' object has no attribute 'string'
1722, 'NoneType' object has no attribute 'string'
1683, 'NoneType' object has no attribute 'string'
1678, 'NoneType' object has no attribute 'string'
1679, 'NoneType' object has no attribute 'string'
1686, 'NoneType' object has no attribute 'string'
1731, 'NoneType' object has no attribute 'find_all'
1702, 'NoneType' object has no attribute 'string'
1708, 'NoneType' object has no attribute 'string'
1690, 'NoneType' object has no attribute 'string'
1707, 'NoneType' object has no attribute 'string'
1691, 'NoneType' object has no attribute 'string'
1730, 'NoneType' object has no attribute 'string'
1687, 'NoneType' object has no attribute 'string'
1716, 'NoneType' object has no attribute 'string'
1717, 'NoneType' object has no attribute 'string'
1723, 'NoneType' object has no attribute 'string'
1713, 'NoneType' object has no attribute 'string'
1680, 'NoneType' object has no attribute 'string'
1735, 'NoneType' object has no attribute 'find_all'
1706, 'NoneType' object has no attribute 'string'
1701, 'NoneType' object has no attribute 'string'
1732, 'NoneType' object has no attribute 'find_all'
1712, 'NoneType' object has no attribute 'string'
1685, 'NoneType' object has no attribute 'string'
1705, 'NoneType' object has no attribute 'string'
1681, 'NoneType' object has no attribute 'string'
1714, 'NoneType' object has no attribute 'string'
1711, 'NoneType' object has no attribute 'string'
1709, 'NoneType' object has no attribute 'string'
1734, 'NoneType' object has no attribute 'find_all'
1736, 'NoneType' object has no attribute 'find_all'
1733, 'NoneType' object has no attribute 'find_all'
1742, 'NoneType' object has no attribute 'find_all'
1728, 'NoneType' object has no attribute 'string'
1721, 'NoneType' object has no attribute 'string'
1703, 'NoneType' object has no attribute 'string'
1719, 'NoneType' object has no attribute 'string'
1692, list index out of range
1688, 'NoneType' object has no attribute 'string'
1720, 'NoneType' object has no attribute 'string'
1729, 'NoneType' object has no attribute 'find_all'
1797, 'NoneType' object has no attribute 'find_all'
1829, 'NoneType' object has no attribute 'find_all'
1795, 'NoneType' object has no attribute 'find_all'
1826, 'NoneType' object has no attribute 'string'
1821, list index out of range
1832, 'NoneType' object has no attribute 'string'
1796, 'NoneType' object has no attribute 'find_all'
1823, 'NoneType' object has no attribute 'find_all'
1820, 'NoneType' object has no attribute 'find_all'
1813, 'NoneType' object has no attribute 'find_all'
1769, 'NoneType' object has no attribute 'find_all'
1778, 'NoneType' object has no attribute 'find_all'
1812, 'NoneType' object has no attribute 'find_all'
1794, 'NoneType' object has no attribute 'find_all'
1827, 'NoneType' object has no attribute 'find_all'
1770, 'NoneType' object has no attribute 'find_all'
1789, 'NoneType' object has no attribute 'find_all'
1765, 'NoneType' object has no attribute 'string'
1817, 'NoneType' object has no attribute 'find_all'
1764, 'NoneType' object has no attribute 'string'
1837, 'NoneType' object has no attribute 'string'
1793, 'NoneType' object has no attribute 'find_all'
1840, 'NoneType' object has no attribute 'find_all'
1828, 'NoneType' object has no attribute 'find_all'
1761, list index out of range
1763, list index out of range
1787, 'NoneType' object has no attribute 'find_all'
1762, list index out of range
1816, 'NoneType' object has no attribute 'find_all'
1842, 'NoneType' object has no attribute 'find_all'
1791, 'NoneType' object has no attribute 'find_all'
1836, 'NoneType' object has no attribute 'string'
1767, 'NoneType' object has no attribute 'string'
1825, 'NoneType' object has no attribute 'find_all'
1768, list index out of range
1824, 'NoneType' object has no attribute 'string'
1822, list index out of range
1786, 'NoneType' object has no attribute 'find_all'
1766, 'NoneType' object has no attribute 'string'
1833, 'NoneType' object has no attribute 'string'
1838, 'NoneType' object has no attribute 'string'
1784, 'NoneType' object has no attribute 'find_all'
1834, 'NoneType' object has no attribute 'string'
1788, 'NoneType' object has no attribute 'find_all'
1845, 'NoneType' object has no attribute 'find_all'
1841, 'NoneType' object has no attribute 'find_all'
1831, 'NoneType' object has no attribute 'find_all'
1779, 'NoneType' object has no attribute 'find_all'
1771, 'NoneType' object has no attribute 'find_all'
1780, 'NoneType' object has no attribute 'find_all'
1790, 'NoneType' object has no attribute 'find_all'
1847, 'NoneType' object has no attribute 'find_all'
1870, 'NoneType' object has no attribute 'find_all'
1875, 'NoneType' object has no attribute 'find_all'
1874, 'NoneType' object has no attribute 'find_all'
1846, 'NoneType' object has no attribute 'find_all'
1880, 'NoneType' object has no attribute 'find_all'
1925, 'NoneType' object has no attribute 'find_all'
1871, 'NoneType' object has no attribute 'find_all'
1878, 'NoneType' object has no attribute 'find_all'
1926, 'NoneType' object has no attribute 'find_all'
1877, 'NoneType' object has no attribute 'find_all'
1872, 'NoneType' object has no attribute 'find_all'
1855, 'NoneType' object has no attribute 'find_all'
1868, 'NoneType' object has no attribute 'find_all'
1888, 'NoneType' object has no attribute 'find_all'
1854, 'NoneType' object has no attribute 'find_all'
1864, 'NoneType' object has no attribute 'find_all'
1856, 'NoneType' object has no attribute 'find_all'
1927, 'NoneType' object has no attribute 'find_all'
1883, 'NoneType' object has no attribute 'find_all'
1866, 'NoneType' object has no attribute 'find_all'
1886, 'NoneType' object has no attribute 'find_all'
1945, 'NoneType' object has no attribute 'find_all'
1851, 'NoneType' object has no attribute 'find_all'
1933, 'NoneType' object has no attribute 'find_all'
1882, 'NoneType' object has no attribute 'find_all'
1932, 'NoneType' object has no attribute 'find_all'
1884, 'NoneType' object has no attribute 'find_all'
1889, 'NoneType' object has no attribute 'find_all'
1934, 'NoneType' object has no attribute 'find_all'
1853, 'NoneType' object has no attribute 'find_all'
1860, 'NoneType' object has no attribute 'find_all'
1881, 'NoneType' object has no attribute 'find_all'
1928, 'NoneType' object has no attribute 'find_all'
1935, 'NoneType' object has no attribute 'find_all'
1937, 'NoneType' object has no attribute 'find_all'
1885, 'NoneType' object has no attribute 'find_all'
1869, 'NoneType' object has no attribute 'find_all'
1887, 'NoneType' object has no attribute 'find_all'
1924, 'NoneType' object has no attribute 'find_all'
1867, 'NoneType' object has no attribute 'find_all'
1873, 'NoneType' object has no attribute 'find_all'
1857, 'NoneType' object has no attribute 'find_all'
1890, 'NoneType' object has no attribute 'find_all'
1876, 'NoneType' object has no attribute 'find_all'
1850, 'NoneType' object has no attribute 'find_all'
1879, 'NoneType' object has no attribute 'find_all'
1858, 'NoneType' object has no attribute 'find_all'
1852, 'NoneType' object has no attribute 'find_all'
1946, 'NoneType' object has no attribute 'find_all'
1947, 'NoneType' object has no attribute 'find_all'
8338, 'NoneType' object has no attribute 'find_all'
1948, 'NoneType' object has no attribute 'find_all'
8352, 'NoneType' object has no attribute 'find_all'
1968, 'NoneType' object has no attribute 'find_all'
1950, 'NoneType' object has no attribute 'find_all'
8348, 'NoneType' object has no attribute 'find_all'
1955, 'NoneType' object has no attribute 'find_all'
1960, 'NoneType' object has no attribute 'find_all'
8318, list index out of range
1949, 'NoneType' object has no attribute 'find_all'
1951, 'NoneType' object has no attribute 'find_all'
1952, 'NoneType' object has no attribute 'find_all'
1998, 'NoneType' object has no attribute 'find_all'
1961, 'NoneType' object has no attribute 'find_all'
1992, 'NoneType' object has no attribute 'find_all'
1959, 'NoneType' object has no attribute 'find_all'
1986, 'NoneType' object has no attribute 'find_all'
8323, 'NoneType' object has no attribute 'find_all'
1966, 'NoneType' object has no attribute 'find_all'
1993, 'NoneType' object has no attribute 'find_all'
1954, 'NoneType' object has no attribute 'find_all'
8339, 'NoneType' object has no attribute 'find_all'
1953, 'NoneType' object has no attribute 'find_all'
8350, 'NoneType' object has no attribute 'find_all'
8358, 'NoneType' object has no attribute 'find_all'
1956, 'NoneType' object has no attribute 'find_all'
8321, 'NoneType' object has no attribute 'find_all'
8324, 'NoneType' object has no attribute 'find_all'
1985, 'NoneType' object has no attribute 'find_all'
1996, 'NoneType' object has no attribute 'find_all'
8361, 'NoneType' object has no attribute 'find_all'
8359, 'NoneType' object has no attribute 'find_all'
1997, 'NoneType' object has no attribute 'find_all'
8355, 'NoneType' object has no attribute 'find_all'
1969, 'NoneType' object has no attribute 'find_all'
8351, 'NoneType' object has no attribute 'find_all'
1962, 'NoneType' object has no attribute 'find_all'
8353, 'NoneType' object has no attribute 'find_all'
8349, 'NoneType' object has no attribute 'find_all'
1957, 'NoneType' object has no attribute 'find_all'
1995, 'NoneType' object has no attribute 'find_all'
1994, 'NoneType' object has no attribute 'find_all'
1967, 'NoneType' object has no attribute 'find_all'
8333, list index out of range
1999, 'NoneType' object has no attribute 'find_all'
8354, 'NoneType' object has no attribute 'find_all'
1970, 'NoneType' object has no attribute 'find_all'
8357, 'NoneType' object has no attribute 'find_all'
8365, 'NoneType' object has no attribute 'find_all'
8369, list index out of range
8396, 'NoneType' object has no attribute 'find_all'
8406, 'NoneType' object has no attribute 'find_all'
8393, 'NoneType' object has no attribute 'find_all'
8459, 'NoneType' object has no attribute 'find_all'
8399, 'NoneType' object has no attribute 'find_all'
8423, list index out of range
8402, 'NoneType' object has no attribute 'find_all'
8385, 'NoneType' object has no attribute 'find_all'
8405, 'NoneType' object has no attribute 'find_all'
